id,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,분기당_매출_금액,점포수
10,2014,1,골목상권,왕십리로26길,한식음식점,1639976929 ,57
73,2014,1,골목상권,무학로6길,당구장,1000000 ,1
104,2014,1,골목상권,무학로6길,의약품,471280917 ,4
125,2014,1,골목상권,무학봉28길,미곡판매,150727283 ,1
136,2014,1,골목상권,왕십리로26길,여관,334255536 ,9
142,2014,1,골목상권,무학봉길,세탁소,17228994 ,6
154,2014,1,골목상권,청계천로10나길,육류판매,39113196974 ,193
164,2014,1,골목상권,무학봉길,슈퍼마켓,41755077 ,2
167,2014,1,골목상권,왕십리로26길,문구,135599941 ,4
173,2014,1,전통시장,마장축산물시장,반찬가게,848989862 ,5
177,2014,1,골목상권,마장로39길,한식음식점,2190799589 ,17
180,2014,1,전통시장,마장축산물시장,의약품,284778917 ,4
185,2014,1,골목상권,마장로39길,노래방,57877849 ,2
188,2014,1,골목상권,마장로27길,한식음식점,638548950 ,15
199,2014,1,골목상권,왕십리로26길,자전거 및 기타운송장비,52919712 ,1
220,2014,1,골목상권,마조로16길,패스트푸드점,36662612 ,1
227,2014,1,골목상권,사근동길,패스트푸드점,102395748 ,4
233,2014,1,골목상권,마조로1길,서적,221514482 ,1
263,2014,1,골목상권,왕십리로26길,양식음식점,73451784 ,6
284,2014,1,골목상권,마조로1길,한식음식점,1002504611 ,12
319,2014,1,전통시장,뚝도시장,노래방,63224913 ,3
326,2014,1,골목상권,금호산길,호프-간이주점,84744128 ,5
329,2014,1,골목상권,사근동길,독서실,63085822 ,1
357,2014,1,골목상권,금호산길,핸드폰,239519098 ,3
390,2014,1,골목상권,무수막길,호프-간이주점,176115767 ,17
421,2014,1,골목상권,무수막길,미용실,49273245 ,8
453,2014,1,전통시장,금남시장,호프-간이주점,66758044 ,4
484,2014,1,전통시장,금남시장,가방,7704359 ,1
490,2014,1,골목상권,장터길,한식음식점,1268032714 ,35
494,2014,1,골목상권,장터길,화장품,578791064 ,13
502,2014,1,골목상권,장터길,분식전문점,98425318 ,8
509,2014,1,골목상권,장터길,시계및귀금속,33439278 ,5
512,2014,1,골목상권,장터길,의약품,549828150 ,8
518,2014,1,골목상권,한림말3길,호프-간이주점,253350622 ,10
521,2014,1,골목상권,장터길,인테리어,14040332 ,3
549,2014,1,골목상권,한림말3길,미용실,138727470 ,8
581,2014,1,골목상권,한림말3길,편의점,757161971 ,3
594,2014,1,골목상권,왕십리로21길,노래방,10202128 ,0
599,2014,1,골목상권,왕십리로21길,한의원,27864690 ,2
602,2014,1,골목상권,왕십리로21길,미용실,17065685 ,4
640,2014,1,골목상권,성수이로18길,분식전문점,6819704 ,1
648,2014,1,골목상권,성수이로18길,자동차수리,688600605 ,12
651,2014,1,골목상권,뚝섬로5길,제과점,58712397 ,1
655,2014,1,골목상권,뚝섬로5길,분식전문점,112336955 ,9
658,2014,1,골목상권,뚝섬로5길,일반의류,3287570550 ,9
663,2014,1,골목상권,뚝섬로5길,전자상거래업,861372280 ,8
666,2014,1,골목상권,성수이로7길,호프-간이주점,8603256 ,1
670,2014,1,골목상권,성수이로7길,골프연습장,69719888 ,1
673,2014,1,골목상권,성수이로7길,의약품,856507918 ,2
767,2014,1,골목상권,성수일로6길,중식음식점,27222907 ,1
776,2014,1,골목상권,성수일로6길,당구장,23553705 ,3
779,2014,1,골목상권,성수일로6길,스포츠클럽,21796753 ,2
805,2014,1,골목상권,한림말3길,반찬가게,23055345 ,4
900,2014,1,골목상권,한림말길,스포츠 강습,5500203 ,2
931,2014,1,골목상권,한림말길,자동차미용,18691240 ,2
963,2014,1,골목상권,한림말길,자동차부품,1058663312 ,2
981,2014,1,골목상권,고산자로6길,분식전문점,36584433 ,5
984,2014,1,골목상권,고산자로6길,한의원,45597498 ,0
994,2014,1,골목상권,한림말길,주유소,1502068800 ,1
1073,2014,1,전통시장,뚝도시장,육류판매,550799521 ,2
1078,2014,1,전통시장,뚝도시장,철물점,4491021 ,1
1081,2014,1,골목상권,성수이로7길,가방,695823188 ,3
1113,2014,1,골목상권,아차산로15길,호프-간이주점,243810391 ,3
1135,2014,1,전통시장,뚝도시장,사진관,12004817 ,1
1944,2014,1,골목상권,왕십리로6길,치킨전문점,151710632 ,4
1947,2014,1,골목상권,왕십리로6길,PC방,13968043 ,1
1953,2014,1,골목상권,서울숲2길,한식음식점,813500970 ,14
1956,2014,1,골목상권,서울숲2길,자전거 및 기타운송장비,16201356 ,2
2026,2014,1,골목상권,마장로39길,예술학원,42643393 ,3
2070,2014,1,골목상권,마장로39길,화장품,65101848 ,3
2074,2014,1,골목상권,마조로16길,스포츠 강습,28172693 ,1
2077,2014,1,골목상권,마조로16길,자동차수리,29693477 ,2
2083,2014,1,골목상권,마장로27길,자동차미용,17991935 ,2
2086,2014,1,골목상권,서울숲2길,편의점,438029916 ,4
2245,2014,1,골목상권,왕십리로14길,슈퍼마켓,987007195 ,2
2249,2014,1,골목상권,왕십리로6길,컴퓨터및주변장치판매,3356737152 ,6
2252,2014,1,골목상권,왕십리로6길,문구,1908386213 ,4
2257,2014,1,골목상권,서울숲2길,커피-음료,50851734 ,2
2536,2014,1,골목상권,뚝섬로5길,철물점,66605797 ,2
2541,2014,1,골목상권,뚝섬로5길,핸드폰,34948890 ,1
2544,2014,1,골목상권,뚝섬로5길,운동/경기용품,238958378 ,1
2548,2014,1,골목상권,성덕정길,분식전문점,10463735 ,7
2551,2014,1,골목상권,성덕정길,당구장,10720457 ,2
2560,2014,1,골목상권,성덕정길,의약품,108803313 ,4
2563,2014,1,전통시장,뚝도시장,한복점,22846489 ,2
2567,2014,1,골목상권,상원12길,커피-음료,7750347 ,3
2570,2014,1,골목상권,상원12길,일반교습학원,59834737 ,2
2575,2014,1,골목상권,왕십리로14길,문구,3936526 ,1
2578,2014,1,골목상권,둘레9길,육류판매,22233754 ,4
2582,2014,1,골목상권,성덕정17길,화장품,334392130 ,5
2585,2014,1,골목상권,성덕정17길,여관,51792945 ,6
2591,2014,1,골목상권,아차산로5길,중식음식점,5848479 ,1
2594,2014,1,골목상권,아차산로5길,신발,28483566 ,5
2598,2014,1,골목상권,아차산로11길,컴퓨터및주변장치판매,718390710 ,19
2601,2014,1,골목상권,아차산로15길,전자상거래업,53224363 ,10
2606,2014,1,골목상권,아차산로11길,호프-간이주점,58064039 ,1
2609,2014,1,골목상권,아차산로11길,미용실,24640840 ,1
2613,2014,1,골목상권,성수일로6길,양식음식점,260518276 ,2
2616,2014,1,골목상권,아차산로15길,가전제품,552653293 ,3
2623,2014,1,골목상권,송정12라길,슈퍼마켓,390907952 ,3
2626,2014,1,골목상권,송정12라길,일반의류,9172189 ,1
2630,2014,1,골목상권,송정4가길,한식음식점,738380344 ,21
2638,2014,1,골목상권,용답중앙길,미용실,29789212 ,3
2641,2014,1,골목상권,용답중앙길,슈퍼마켓,513973470 ,8
2645,2014,1,골목상권,용답29길,의약품,326776043 ,3
2648,2014,1,골목상권,용답29길,일식음식점,368558752 ,8
2654,2014,1,골목상권,용답29길,편의점,773126465 ,3
2657,2014,1,골목상권,용답29길,여관,226212102 ,1
2661,2014,1,골목상권,용답중앙길,일반교습학원,116941448 ,1
2669,2014,1,전통시장,성동용답상가시장,치킨전문점,99510957 ,10
2672,2014,1,전통시장,성동용답상가시장,노래방,161019223 ,9
2676,2014,1,골목상권,용답중앙길,사진관,6478685 ,1
2679,2014,1,전통시장,성동용답상가시장,청과상,50001819 ,4
2702,2014,1,골목상권,무학로6길,커피-음료,14282266 ,2
2709,2014,1,골목상권,무학로6길,치킨전문점,23226836 ,1
2712,2014,1,골목상권,무학로6길,철물점,5775123 ,4
2718,2014,1,골목상권,무학로6길,여관,58142687 ,5
2721,2014,1,골목상권,왕십리로26길,커피-음료,105038501 ,7
2725,2014,1,골목상권,왕십리로26길,슈퍼마켓,160048639 ,9
2728,2014,1,골목상권,왕십리로26길,중식음식점,62446809 ,4
2740,2014,1,골목상권,금호산길,한식음식점,513216268 ,17
2743,2014,1,골목상권,금호산길,편의점,139843344 ,2
2750,2014,1,골목상권,금호산길,예술학원,32397354 ,4
2753,2014,1,골목상권,금호산길,치과의원,50042245 ,1
2757,2014,1,골목상권,금호산길,한의원,211238134 ,3
2760,2014,1,골목상권,무수막길,네일숍,9728798 ,1
2768,2014,1,전통시장,금남시장,분식전문점,209530923 ,3
2772,2014,1,골목상권,한림말3길,커피-음료,277844836 ,7
2775,2014,1,골목상권,한림말3길,외국어학원,59828823 ,3
2781,2014,1,골목상권,한림말3길,스포츠 강습,62045140 ,5
2784,2014,1,골목상권,한림말3길,일반의류,321237739 ,11
2791,2014,1,골목상권,한림말3길,스포츠클럽,14584645 ,1
2846,2014,1,골목상권,한림말길,패스트푸드점,18310374 ,2
2856,2014,1,골목상권,한림말길,분식전문점,97781949 ,3
2861,2014,1,골목상권,한림말길,네일숍,5101845 ,1
3349,2014,1,골목상권,마조로1길,피부관리실,13487370 ,1
3391,2014,1,골목상권,왕십리로26길,자동차미용,17710949 ,1
3397,2014,1,골목상권,금호산2길,슈퍼마켓,834984 ,1
4487,2014,1,골목상권,매봉길,제과점,9691471 ,1
4488,2014,1,골목상권,매봉길,치과의원,22564168 ,1
4581,2014,1,골목상권,금호산길,철물점,298237 ,0
4924,2014,1,골목상권,청계천로10나길,자동차수리,3642114 ,2
4926,2014,1,골목상권,마장로27길,인테리어,1647635 ,1
4931,2014,1,골목상권,성수일로6길,컴퓨터및주변장치판매,36804287 ,4
4957,2014,1,전통시장,성동용답상가시장,인테리어,3986464 ,2
4958,2014,1,전통시장,금남시장,철물점,15576222 ,1
4961,2014,1,골목상권,한림말길,일식음식점,43834516 ,1
5172,2014,1,골목상권,왕십리로31길,시계및귀금속,951009 ,0
5183,2014,1,골목상권,성수일로6길,피부관리실,5570614 ,2
5349,2014,1,골목상권,왕십리로6길,세탁소,7822428 ,2
6986,2014,1,골목상권,아차산로15길,핸드폰,206681177 ,2
6990,2014,1,골목상권,송정12라길,일반교습학원,47223421 ,2
6992,2014,1,전통시장,성동용답상가시장,한식음식점,1720370364 ,30
7561,2014,1,골목상권,왕십리로31길,커피-음료,15360214 ,2
7576,2014,1,골목상권,무학봉28길,한식음식점,647570783 ,20
7577,2014,1,골목상권,왕십리로31길,여관,6415022 ,2
7581,2014,1,골목상권,왕십리로31길,청과상,81181224 ,3
7583,2014,1,골목상권,왕십리로31길,통신기기수리,18232062 ,1
7584,2014,1,골목상권,무학봉28길,치킨전문점,64126473 ,3
7588,2014,1,골목상권,무학봉28길,사진관,17350915 ,1
7589,2014,1,골목상권,무학봉28길,슈퍼마켓,880497924 ,2
7621,2014,1,골목상권,무학봉길,스포츠 강습,17317614 ,3
7643,2014,1,골목상권,청계천로10나길,미용실,13045121 ,7
7654,2014,1,전통시장,마장축산물시장,한식음식점,3667130687 ,42
7655,2014,1,골목상권,청계천로10나길,중식음식점,104364339 ,1
7658,2014,1,골목상권,청계천로10나길,슈퍼마켓,97926766 ,8
7659,2014,1,전통시장,마장축산물시장,슈퍼마켓,228924205 ,11
7661,2014,1,골목상권,마장로39길,주유소,1339567842 ,4
7662,2014,1,골목상권,마장로39길,호프-간이주점,161537277 ,4
7687,2014,1,골목상권,사근동길,한식음식점,424224858 ,11
7830,2014,1,골목상권,장터길,노래방,101811150 ,8
7840,2014,1,골목상권,장터길,컴퓨터및주변장치판매,17929358 ,2
7844,2014,1,골목상권,장터길,수산물판매,45000000 ,2
7876,2014,1,골목상권,왕십리로21길,외국어학원,82932551 ,5
7877,2014,1,골목상권,왕십리로21길,예술학원,14498737 ,1
7893,2014,1,골목상권,뚝섬로5길,한식음식점,320820238 ,16
7895,2014,1,골목상권,뚝섬로5길,양식음식점,87514843 ,1
7896,2014,1,골목상권,뚝섬로5길,커피-음료,74003432 ,3
7899,2014,1,골목상권,뚝섬로5길,신발,900527977 ,6
7967,2014,1,골목상권,성수일로6길,노래방,175255751 ,5
8082,2014,1,골목상권,무학로6길,패스트푸드점,5557572 ,1
8123,2014,1,골목상권,고산자로6길,중식음식점,23759208 ,4
8138,2014,1,전통시장,뚝도시장,예술학원,32069757 ,1
8139,2014,1,전통시장,뚝도시장,슈퍼마켓,1899616 ,4
8141,2014,1,골목상권,성수이로7길,화장품,139621748 ,0
8163,2014,1,골목상권,아차산로15길,세탁소,2696097 ,1
8169,2014,1,골목상권,성수이로18길,중식음식점,53043132 ,1
8170,2014,1,전통시장,뚝도시장,중식음식점,45712450 ,2
8172,2014,1,전통시장,뚝도시장,한의원,151472901 ,4
8173,2014,1,골목상권,성덕정17길,노래방,175064545 ,12
8348,2014,1,골목상권,한림말3길,일반교습학원,104135632 ,2
8356,2014,1,골목상권,한림말3길,철물점,669052 ,2
8419,2014,1,골목상권,금호산길,의약품,137090413 ,2
8577,2014,1,골목상권,왕십리로14길,치과의원,185051675 ,5
8582,2014,1,골목상권,왕십리로6길,분식전문점,169568237 ,9
8583,2014,1,골목상권,상원길,치킨전문점,66800807 ,10
8585,2014,1,골목상권,서울숲2길,자동차수리,22077211 ,1
8630,2014,1,골목상권,마장로39길,슈퍼마켓,2322784684 ,6
8631,2014,1,골목상권,마장로39길,문구,20151682 ,1
8633,2014,1,골목상권,마조로16길,일반교습학원,22862588 ,1
8634,2014,1,골목상권,마장로27길,치킨전문점,37201601 ,4
8637,2014,1,골목상권,마장로27길,제과점,151848860 ,1
8638,2014,1,골목상권,마장로27길,분식전문점,25912355 ,2
8641,2014,1,골목상권,상원길,골프연습장,116379910 ,1
8645,2014,1,골목상권,상원길,슈퍼마켓,1404358580 ,5
8713,2014,1,골목상권,왕십리로14길,분식전문점,62799593 ,1
8714,2014,1,골목상권,왕십리로6길,피부관리실,11851509 ,2
8717,2014,1,골목상권,서울숲2길,의약품,28276889 ,1
8759,2014,1,전통시장,금남시장,미용실,16766870 ,1
8807,2014,1,골목상권,상원12길,한식음식점,824650565 ,11
8854,2014,1,골목상권,매봉길,슈퍼마켓,111056251 ,2
8857,2014,1,골목상권,뚝섬로5길,의약품,12212082 ,4
8860,2014,1,골목상권,왕십리로26길,일반의류,1429378246 ,24
8861,2014,1,골목상권,왕십리로26길,서적,11824540 ,1
8863,2014,1,골목상권,뚝섬로5길,자동차수리,12256 ,2
8864,2014,1,골목상권,성덕정길,외국어학원,179065886 ,5
8868,2014,1,골목상권,둘레9길,피부관리실,10276119 ,2
8869,2014,1,골목상권,둘레9길,반찬가게,144149891 ,5
8871,2014,1,골목상권,성덕정길,여관,2254138 ,2
8872,2014,1,골목상권,둘레9길,섬유제품,34962168 ,2
8875,2014,1,골목상권,상원12길,신발,20827978 ,5
8876,2014,1,골목상권,왕십리로14길,컴퓨터및주변장치판매,867729424 ,5
8878,2014,1,골목상권,왕십리로14길,육류판매,98413269 ,5
8879,2014,1,골목상권,상원12길,스포츠클럽,18121484 ,1
8885,2014,1,골목상권,상원길,당구장,13995813 ,4
8886,2014,1,골목상권,둘레9길,제과점,131512359 ,1
8888,2014,1,골목상권,성덕정17길,미용실,57166659 ,12
8889,2014,1,골목상권,성덕정17길,세탁소,113039057 ,2
8892,2014,1,골목상권,성덕정17길,시계및귀금속,15456980 ,2
8893,2014,1,골목상권,둘레9길,예술학원,4665295 ,1
8895,2014,1,골목상권,아차산로11길,화장품,1037242819 ,11
8896,2014,1,골목상권,아차산로5길,한식음식점,733332062 ,24
8900,2014,1,골목상권,아차산로5길,핸드폰,69755161 ,1
8901,2014,1,골목상권,아차산로15길,중고차판매,2719544706 ,9
8903,2014,1,골목상권,아차산로11길,문구,12451844 ,6
8904,2014,1,골목상권,송정12라길,육류판매,145629854 ,3
8907,2014,1,골목상권,송정4가길,중식음식점,97543540 ,2
8908,2014,1,골목상권,송정4가길,컴퓨터및주변장치판매,1430980 ,2
8910,2014,1,골목상권,송정4가길,세무사사무소,1048347542 ,51
8911,2014,1,골목상권,송정4가길,피부관리실,6902581 ,1
8913,2014,1,골목상권,성덕정17길,자동차미용,19858666 ,2
8916,2014,1,골목상권,용답29길,독서실,9471140 ,2
8917,2014,1,골목상권,용답중앙길,호프-간이주점,28146101 ,5
8919,2014,1,골목상권,용답중앙길,여관,14958629 ,2
8920,2014,1,골목상권,용답29길,패스트푸드점,319388609 ,5
8923,2014,1,골목상권,용답29길,일반의류,311732361 ,16
8924,2014,1,골목상권,용답29길,신발,37421987 ,5
8927,2014,1,전통시장,성동용답상가시장,제과점,64531541 ,2
8931,2014,1,전통시장,성동용답상가시장,의약품,370231919 ,4
8932,2014,1,전통시장,성동용답상가시장,애완동물,16247143 ,3
8934,2014,1,골목상권,용답29길,피부관리실,2375270 ,1
8938,2014,1,골목상권,무학로6길,중식음식점,30341940 ,2
8939,2014,1,골목상권,무학로6길,문구,21226758 ,2
8950,2014,1,골목상권,왕십리로26길,호프-간이주점,282011557 ,10
8954,2014,1,골목상권,왕십리로26길,치과의원,313333562 ,3
8957,2014,1,골목상권,왕십리로26길,신발,15219913 ,3
8958,2014,1,골목상권,왕십리로26길,안경,65741930 ,0
8961,2014,1,골목상권,무수막길,패스트푸드점,100891205 ,1
8965,2014,1,골목상권,무수막길,일반의원,134636321 ,3
8966,2014,1,골목상권,무수막길,분식전문점,38371822 ,5
8968,2014,1,골목상권,무수막길,치과의원,77813197 ,1
8969,2014,1,골목상권,무수막길,당구장,24333176 ,2
8972,2014,1,골목상권,금호산길,신발,11348581 ,1
8973,2014,1,골목상권,무수막길,피부관리실,9717119 ,1
8975,2014,1,골목상권,금호산길,커피-음료,39308438 ,1
8976,2014,1,골목상권,금호산2길,미용실,2826063 ,6
8981,2014,1,골목상권,금호산2길,화장품,3319986 ,2
8982,2014,1,골목상권,장터길,편의점,481074781 ,5
8984,2014,1,골목상권,금호산2길,커피-음료,4297534 ,1
8985,2014,1,전통시장,금남시장,한식음식점,360441787 ,23
8988,2014,1,전통시장,금남시장,일반의류,671363945 ,10
8989,2014,1,전통시장,금남시장,시계및귀금속,126859874 ,4
8991,2014,1,골목상권,장터길,서적,60143496 ,1
8992,2014,1,골목상권,장터길,예술학원,29290687 ,3
8996,2014,1,골목상권,한림말3길,분식전문점,181915968 ,6
8997,2014,1,골목상권,한림말3길,치과의원,202529234 ,3
9000,2014,1,골목상권,한림말3길,자동차수리,66390111 ,2
9039,2014,1,골목상권,한림말길,외국어학원,59516095 ,2
9044,2014,1,골목상권,한림말길,미용실,21549342 ,5
9045,2014,1,골목상권,한림말길,일반의류,49837239 ,9
10244,2014,1,골목상권,아차산로11길,스포츠 강습,145492331 ,1
11143,2014,1,골목상권,용답중앙길,예술학원,6432432 ,4
12318,2014,1,골목상권,성수이로7길,가전제품,2268910 ,0
12660,2014,1,골목상권,왕십리로6길,운동/경기용품,47687922 ,4
12668,2014,1,골목상권,왕십리로6길,화초,27622508 ,1
13359,2014,1,골목상권,한림말3길,예술학원,48402979 ,5
13379,2014,1,골목상권,금호산길,일반교습학원,46816993 ,3
14120,2014,1,전통시장,마장축산물시장,가방,19454721 ,2
14199,2014,1,골목상권,매봉길,편의점,281132084 ,1
14343,2014,1,골목상권,상원길,중식음식점,52770186 ,2
14358,2014,1,골목상권,마장로39길,피부관리실,5331081 ,2
14359,2014,1,골목상권,마장로39길,핸드폰,13339165 ,0
14390,2014,1,골목상권,성덕정17길,의료기기,173317280 ,1
14391,2014,1,골목상권,성수이로18길,문구,17729885 ,3
14406,2014,1,전통시장,성동용답상가시장,부동산중개업,14000000 ,13
14440,2014,1,골목상권,성수이로18길,컴퓨터및주변장치판매,98747468 ,8
14446,2014,1,골목상권,성수이로18길,서적,129984909 ,1
14454,2014,1,골목상권,뚝섬로5길,세탁소,6740891 ,2
14461,2014,1,골목상권,왕십리로14길,핸드폰,22470463 ,2
14470,2014,1,골목상권,송정4가길,청과상,8730043 ,2
14476,2014,1,전통시장,성동용답상가시장,핸드폰,8831999 ,7
14478,2014,1,골목상권,왕십리로31길,스포츠 강습,4482758 ,2
14484,2014,1,전통시장,성동용답상가시장,반찬가게,13992793 ,1
14491,2014,1,골목상권,한림말3길,애완동물,2469128 ,1
14496,2014,1,골목상권,매봉길,미용실,30452775 ,6
14942,2014,1,골목상권,성덕정17길,골프연습장,10957765 ,1
14943,2014,1,골목상권,아차산로11길,일반의류,1027972501 ,21
15058,2014,1,골목상권,성덕정17길,PC방,16799074 ,7
15061,2014,1,골목상권,송정12라길,전자상거래업,34481021 ,1
15177,2014,1,골목상권,마장로27길,스포츠 강습,16700336 ,2
15185,2014,1,골목상권,사근동길,세탁소,8378600 ,5
15234,2014,1,골목상권,왕십리로26길,치킨전문점,21629218 ,2
15331,2014,1,골목상권,왕십리로31길,문구,89804066 ,0
15334,2014,1,골목상권,성수이로7길,반찬가게,8236823 ,3
15342,2014,1,골목상권,서울숲2길,사진관,225534 ,1
15351,2014,1,골목상권,매봉길,일반교습학원,2009972 ,0
15352,2014,1,골목상권,아차산로11길,전자상거래업,11439855 ,12
15665,2014,1,골목상권,왕십리로14길,고시원,53487805 ,0
15680,2014,1,골목상권,송정4가길,핸드폰,1065589 ,1
17145,2014,1,골목상권,성덕정길,자동차수리,175459493 ,2
17146,2014,1,골목상권,송정12라길,미용실,36380939 ,9
17150,2014,1,골목상권,무수막길,슈퍼마켓,912045368 ,2
17725,2014,1,골목상권,무학봉28길,의약품,330361779 ,3
17727,2014,1,골목상권,왕십리로31길,치킨전문점,41880632 ,1
17731,2014,1,골목상권,왕십리로31길,예술학원,4736313 ,4
17732,2014,1,골목상권,왕십리로31길,육류판매,22116874 ,1
17773,2014,1,골목상권,무학봉길,편의점,186436722 ,1
17803,2014,1,골목상권,무학봉28길,편의점,121323078 ,1
17804,2014,1,골목상권,무학봉길,의약품,80614453 ,3
17810,2014,1,전통시장,마장축산물시장,자동차수리,45879636 ,3
17811,2014,1,골목상권,청계천로10나길,여관,20598555 ,2
17813,2014,1,골목상권,청계천로10나길,당구장,10678979 ,1
17818,2014,1,골목상권,마장로39길,분식전문점,629621561 ,6
17819,2014,1,골목상권,마장로39길,미용실,66629114 ,4
17846,2014,1,골목상권,사근동길,노래방,3003606 ,1
17848,2014,1,골목상권,사근동길,철물점,7099193 ,5
17853,2014,1,골목상권,왕십리로21길,슈퍼마켓,25853239 ,4
17855,2014,1,골목상권,성수이로7길,일반의류,2876429491 ,10
17905,2014,1,골목상권,사근동길,제과점,4024611 ,1
17927,2014,1,골목상권,마조로16길,육류판매,1642643493 ,16
18012,2014,1,골목상권,장터길,가전제품수리,728974 ,1
18014,2014,1,골목상권,장터길,핸드폰,83296294 ,12
18015,2014,1,골목상권,장터길,문구,6672946 ,1
18018,2014,1,골목상권,장터길,한의원,269611869 ,5
18019,2014,1,골목상권,장터길,당구장,37481405 ,3
18059,2014,1,골목상권,왕십리로21길,세탁소,23764970 ,2
18060,2014,1,골목상권,왕십리로21길,신발,50420790 ,1
18081,2014,1,골목상권,뚝섬로5길,치킨전문점,74372931 ,1
18084,2014,1,골목상권,성수이로7길,커피-음료,152071982 ,5
18085,2014,1,골목상권,성수이로7길,슈퍼마켓,570340821 ,4
18148,2014,1,골목상권,성수일로6길,치과의원,429397944 ,1
18238,2014,1,골목상권,고산자로6길,일반교습학원,199580718 ,8
18241,2014,1,골목상권,고산자로6길,의약품,277079688 ,2
18244,2014,1,골목상권,고산자로6길,미곡판매,424471088 ,3
18265,2014,1,전통시장,뚝도시장,치킨전문점,34313909 ,4
18307,2014,1,골목상권,성덕정17길,커피-음료,169186284 ,3
18309,2014,1,골목상권,무학봉28길,미용실,25437032 ,1
18406,2014,1,골목상권,왕십리로31길,피부관리실,54777786 ,2
18437,2014,1,골목상권,무학봉28길,일반교습학원,180118260 ,1
18501,2014,1,골목상권,무학봉28길,스포츠 강습,75731947 ,2
18533,2014,1,골목상권,무학봉길,예술학원,24526308 ,4
18564,2014,1,골목상권,무학봉28길,유아의류,297000000 ,0
18598,2014,1,골목상권,무학봉28길,운동/경기용품,401922055 ,1
18634,2014,1,골목상권,왕십리로6길,인테리어,97692790 ,3
18679,2014,1,골목상권,아차산로15길,운동/경기용품,930068872 ,2
18711,2014,1,골목상권,상원길,일반의류,418081658 ,8
18712,2014,1,골목상권,왕십리로6길,슈퍼마켓,1078491390 ,8
18714,2014,1,골목상권,상원길,호프-간이주점,240396496 ,6
18730,2014,1,골목상권,마장로39길,커피-음료,28491785 ,3
18744,2014,1,골목상권,마장로27길,주유소,1053913616 ,3
18745,2014,1,골목상권,서울숲2길,호프-간이주점,20145432 ,2
18830,2014,1,골목상권,금호산길,시계및귀금속,9501254 ,1
18831,2014,1,골목상권,왕십리로6길,한의원,276700233 ,2
18833,2014,1,골목상권,왕십리로6길,중식음식점,242623169 ,1
18924,2014,1,골목상권,상원12길,세탁소,67478408 ,3
18939,2014,1,골목상권,금호산길,미용실,32011462 ,10
18973,2014,1,골목상권,뚝섬로5길,호프-간이주점,9253924 ,2
18974,2014,1,골목상권,성덕정길,신발,98924059 ,2
18976,2014,1,골목상권,성덕정길,화장품,2976102 ,4
18977,2014,1,골목상권,둘레9길,스포츠 강습,5291012 ,4
18984,2014,1,골목상권,둘레9길,청과상,397602238 ,2
18985,2014,1,골목상권,둘레9길,가전제품,137142678 ,3
18987,2014,1,골목상권,상원12길,예술학원,28314050 ,2
18988,2014,1,골목상권,상원12길,치킨전문점,29382284 ,2
18991,2014,1,골목상권,상원12길,화장품,15030889 ,6
18992,2014,1,골목상권,상원길,화장품,25880718 ,1
18995,2014,1,골목상권,왕십리로14길,치킨전문점,21402106 ,1
18999,2014,1,골목상권,왕십리로14길,가전제품수리,3352721 ,1
19000,2014,1,골목상권,성덕정17길,자동차수리,91403970 ,2
19002,2014,1,골목상권,아차산로5길,일반의류,2352627095 ,7
19003,2014,1,골목상권,아차산로5길,분식전문점,18307818 ,1
19006,2014,1,골목상권,아차산로5길,당구장,2963523 ,3
19007,2014,1,골목상권,아차산로5길,여관,1444677 ,1
19009,2014,1,골목상권,아차산로15길,분식전문점,92020809 ,6
19010,2014,1,골목상권,아차산로11길,일식음식점,255356482 ,1
19015,2014,1,골목상권,아차산로11길,중식음식점,384536814 ,2
19016,2014,1,골목상권,아차산로11길,자동차미용,8221843 ,2
19018,2014,1,골목상권,송정12라길,여관,132639885 ,3
19019,2014,1,골목상권,송정4가길,슈퍼마켓,313382617 ,5
19022,2014,1,골목상권,송정4가길,미용실,41478746 ,9
19023,2014,1,골목상권,송정4가길,세탁소,8049440 ,3
19025,2014,1,골목상권,송정4가길,육류판매,10698511 ,2
19026,2014,1,골목상권,송정4가길,일반의류,115830654 ,7
19030,2014,1,골목상권,송정4가길,안경,9401899 ,1
19031,2014,1,골목상권,송정4가길,화장품,1287406 ,2
19033,2014,1,골목상권,용답29길,한식음식점,1667230174 ,50
19034,2014,1,골목상권,용답중앙길,미곡판매,379511836 ,2
19037,2014,1,골목상권,용답29길,양식음식점,6291272 ,2
19038,2014,1,골목상권,용답29길,일반의원,775038903 ,7
19040,2014,1,골목상권,용답29길,인테리어,44692566 ,1
19041,2014,1,골목상권,용답29길,분식전문점,185825025 ,3
19047,2014,1,골목상권,용답29길,중식음식점,182887076 ,3
19048,2014,1,골목상권,용답중앙길,청과상,95339515 ,4
19050,2014,1,전통시장,성동용답상가시장,호프-간이주점,318403673 ,13
19051,2014,1,전통시장,성동용답상가시장,편의점,404586990 ,3
19054,2014,1,전통시장,성동용답상가시장,시계및귀금속,20683647 ,5
19055,2014,1,전통시장,성동용답상가시장,운동/경기용품,9000000 ,1
19057,2014,1,골목상권,용답중앙길,일반의류,39652658 ,4
19058,2014,1,전통시장,성동용답상가시장,신발,22654889 ,4
19062,2014,1,전통시장,성동용답상가시장,자전거 및 기타운송장비,12232017 ,0
